client-address,client-guid,request-time,service-guid,retries-request,packets-requested,packets-serviced,max-hole-size
208.180.58.114,257a4a2c-5f15-4462-83dd-44cbedafae21,2016-06-29 09:48:28 UTC,4ab70dbe-f5e7-4688-aa5c-2ae75faf6c03,5,5,18,6
44.67.255.227,b9e3e6ce-1c79-4857-ac6a-cc1c0b3405e7,2016-06-29 09:49:11 UTC,3fb4c246-cf94-4f60-bf47-b709b288f9b2,5,11,11,13
140.223.53.70,71058018-ea7d-4f5a-8b02-8c22b88a4427,2016-06-29 09:51:01 UTC,c5a5edbb-338d-449a-99cb-1baeba48abb2,6,7,1,16
38.254.207.22,b2fa475f-bad9-414a-a705-a07d2a58aeb8,2016-06-29 09:51:11 UTC,b3be9c1c-5712-420d-a359-e9ef0e93c9c5,6,16,6,9
127.67.5.68,ac0095d7-1613-4a75-b9f6-80b89e9ddaf6,2016-06-29 09:51:24 UTC,dd7691ef-4b29-4992-b48d-cb449dfc65b6,7,15,16,9
192.226.195.176,245b4dfd-9a3b-4656-8ebd-d893a974ad9c,2016-06-29 09:51:56 UTC,dd7691ef-4b29-4992-b48d-cb449dfc65b6,2,15,13,5
246.120.142.242,fa441031-7542-4258-82c0-823a08efab5c,2016-06-29 09:54:52 UTC,35501e3f-e06c-4cb5-9062-e8611a591cab,5,7,12,15
223.133.76.30,ed00630a-f2c1-4be1-886a-365423abceac,2016-06-29 09:55:02 UTC,1efced85-b0e3-464b-ac63-472d35909c05,6,16,16,13
172.253.121.37,74d98da3-c7cc-4a53-8202-bcdc7fc0f257,2016-06-29 09:57:15 UTC,8232ac92-6020-4101-88c0-74d51ea1542b,5,19,6,12
128.84.243.131,ce055c42-e25c-4f78-894f-6d75bd28f16f,2016-06-29 09:57:43 UTC,b8cf6fd8-06e2-4e5b-8ed6-6efc8e0ecda3,8,15,8,13
35.98.203.198,4e51ec8d-d395-47b5-b5da-986e1d43bf26,2016-06-29 10:02:51 UTC,d7d6b499-509a-4c08-b95e-68d9662f25ca,8,2,11,15
186.91.102.20,8134c95f-4a74-44ec-82bc-18ceb67ff141,2016-06-29 10:04:58 UTC,7f386bb2-4bbf-4f14-b56e-3dad78f28674,4,18,3,14
39.49.44.234,f917c098-6c46-4d68-bcac-840009db8f9d,2016-06-29 10:08:24 UTC,fbce0713-676d-4dc9-a33b-25ff937c1ae3,8,8,16,12
237.62.58.106,2efcbf4a-b254-4887-876a-8b5d5901ea18,2016-06-29 10:09:45 UTC,318e9d5d-53f9-43eb-a9d1-88b5c51687f8,1,17,15,11
201.21.67.201,e03d0286-3a91-41b6-82b7-16113d22aa2f,2016-06-29 10:12:04 UTC,8105e514-c0d5-40ba-8c7a-90bf998ba9e4,3,14,13,13
180.174.110.151,08f59cf0-0933-4f0c-8360-dca466fa1fe4,2016-06-29 10:13:30 UTC,3fb4c246-cf94-4f60-bf47-b709b288f9b2,6,15,13,17
223.145.155.158,779846ad-de04-431b-8942-ae835fa1a215,2016-06-29 10:13:30 UTC,0a5f0733-d058-4738-8666-f0468c5ee9c3,3,15,13,17
204.169.169.140,3b3044e0-f4d8-412a-987b-3ba55e389c19,2016-06-29 10:13:43 UTC,7d619a45-2b4d-4a54-9e85-6913c9545e34,7,12,14,13
172.253.121.37,74d98da3-c7cc-4a53-8202-bcdc7fc0f257,2016-06-29 10:15:20 UTC,7f386bb2-4bbf-4f14-b56e-3dad78f28674,8,9,12,9
66.66.0.223,3ef951dd-3101-491b-82d2-9524f014d933,2016-06-29 10:17:02 UTC,98279a79-c822-45b4-8429-45ce97a336e5,7,11,6,6
20.158.67.147,2df2593e-5ed2-485d-8a67-22d299611ac7,2016-06-29 10:18:52 UTC,26ea4cf2-ed09-43d4-a8e6-e3ff1f8e5893,8,4,12,8
124.253.117.135,7b5b34c5-2d3a-46c8-b462-58ee432c8f0f,2016-06-29 10:22:30 UTC,d15e4790-67f7-4488-a28d-32ced8673c58,5,15,13,11
182.96.68.127,603bcef9-6154-402b-ad10-39302b34bfe1,2016-06-29 10:22:31 UTC,ef48c441-4a26-4f90-97cf-cc3d0665b814,8,14,6,8
182.96.68.127,603bcef9-6154-402b-ad10-39302b34bfe1,2016-06-29 10:22:31 UTC,147fe620-dd62-4eb6-9a0d-8b8ca1e743b1,2,14,9,14
78.5.27.201,48deea1a-5e23-4880-9d30-1bab45a68647,2016-06-29 10:24:23 UTC,0a5f0733-d058-4738-8666-f0468c5ee9c3,5,16,13,12
230.238.223.240,5f63507b-3c0a-43ee-9857-92a95c21fac6,2016-06-29 10:25:12 UTC,90e5b65b-4f12-4bb2-9554-3f5969f4d78b,1,8,3,10
13.197.159.253,a3258b81-a235-46a4-a5d1-707b58d8d5f5,2016-06-29 10:25:59 UTC,e16b762f-d0a2-4e1f-95a2-2ee9985c6aff,2,9,11,15
51.176.34.103,db7de303-880f-45ac-938d-a3d8fb7bbf6b,2016-06-29 10:37:11 UTC,d70c87de-7837-450c-9965-17c9f366d183,4,16,16,12
189.123.107.8,8166905c-cfe9-4e43-8d83-94e8784b2108,2016-06-29 10:39:40 UTC,d15e4790-67f7-4488-a28d-32ced8673c58,5,13,10,13
30.73.3.42,0ffa65fe-5822-48eb-8d3f-08480489d2b6,2016-06-29 10:41:59 UTC,19f26076-5d21-4200-b26c-0f32cd87ebde,4,10,11,10
152.39.204.127,6e8bcccd-22e6-4b36-8363-919b6e0b763d,2016-06-29 10:44:34 UTC,19f26076-5d21-4200-b26c-0f32cd87ebde,8,6,8,7
88.50.80.69,ffcf7310-0fa6-4680-911b-8554c5fc0b81,2016-06-29 10:45:34 UTC,dc81cacc-af4f-4b0a-8a10-34e106ffdf23,3,9,4,11
38.29.201.73,99a4fea8-b7f4-4311-aabb-d75839ffeb9b,2016-06-29 10:46:06 UTC,0ee908d7-d767-4da5-9cbe-fc78e9c6a192,7,16,4,2
229.12.241.187,28a801e9-84bf-4000-aadb-7e42afb665de,2016-06-29 10:47:22 UTC,4ab70dbe-f5e7-4688-aa5c-2ae75faf6c03,5,11,15,8
31.58.132.34,260c2121-098e-4371-b0bb-e8ca42bbc729,2016-06-29 10:47:37 UTC,fbce0713-676d-4dc9-a33b-25ff937c1ae3,5,9,16,12
189.254.1.46,d8476fb6-8e11-45e9-af1c-998503dc19cf,2016-06-29 10:51:37 UTC,f78fb4fb-3e02-4f42-9c15-45480342cba9,7,17,17,14
239.165.154.40,d34f98d1-dfe8-4957-a3ab-2d7a4a1afb1a,2016-06-29 10:52:23 UTC,f78fb4fb-3e02-4f42-9c15-45480342cba9,6,17,19,0
93.59.151.20,955881e2-b0d7-4516-bf16-fb9013e3449b,2016-06-29 10:55:17 UTC,0ee908d7-d767-4da5-9cbe-fc78e9c6a192,4,11,14,16
207.77.90.74,b84befd4-1024-4c4e-8fcd-55d29fc49373,2016-06-29 10:56:29 UTC,1664d39d-45f1-4939-87e2-b7221e30d157,9,14,5,15
180.174.110.151,08f59cf0-0933-4f0c-8360-dca466fa1fe4,2016-06-29 10:59:09 UTC,a944a262-6fdb-4f7f-a510-d123ed9618e6,7,14,8,10
195.253.189.63,85abf514-5509-4a3c-a1ee-6b10b72f1b72,2016-06-29 11:03:15 UTC,8232ac92-6020-4101-88c0-74d51ea1542b,8,16,14,4
249.109.127.83,76d37b10-fd7e-4ba2-96d4-7e3c59a31781,2016-06-29 11:03:19 UTC,4ab70dbe-f5e7-4688-aa5c-2ae75faf6c03,6,9,10,2
63.166.194.231,75db17ab-aea0-4e56-a9b8-45d5ed29e8ef,2016-06-29 11:03:39 UTC,8105e514-c0d5-40ba-8c7a-90bf998ba9e4,5,13,15,17
226.62.150.59,7a31a821-d6c7-42a5-a00f-34263f2cb438,2016-06-29 11:06:06 UTC,fa005302-61ce-44ca-88a5-015fd4392f37,6,6,15,15
133.162.159.139,8796189b-bda4-4096-8ef6-0eb461443b40,2016-06-29 11:06:18 UTC,147fe620-dd62-4eb6-9a0d-8b8ca1e743b1,7,9,15,15
107.10.23.203,fdaa780e-976b-4c42-b25a-15f1cd5f5fe8,2016-06-29 11:06:35 UTC,db7b9cde-0a4b-459a-a301-88a447410499,7,14,18,13
145.18.221.103,b395e901-75a6-4005-9df4-edb8a343f87a,2016-06-29 11:06:50 UTC,c5a5edbb-338d-449a-99cb-1baeba48abb2,5,16,13,10
228.252.85.118,d547834a-1811-48d1-ad82-95d2a048ac8e,2016-06-29 11:07:03 UTC,0a5f0733-d058-4738-8666-f0468c5ee9c3,6,10,15,10
9.244.28.14,bba0e728-dc28-41e9-a4e2-48b949df00c1,2016-06-29 11:08:09 UTC,d70c87de-7837-450c-9965-17c9f366d183,5,13,16,16
195.253.189.63,85abf514-5509-4a3c-a1ee-6b10b72f1b72,2016-06-29 11:09:15 UTC,2536e29e-3570-4d53-be7c-b9d059c632a7,7,14,1,6
210.21.80.97,3214ae5c-d832-4661-a29e-37348183ad1b,2016-06-29 11:16:16 UTC,1efced85-b0e3-464b-ac63-472d35909c05,5,5,13,12
138.244.231.43,9cc06af5-a6db-41ba-85a4-3fa82af24813,2016-06-29 11:18:42 UTC,bed314cb-4c59-41ee-9c23-3155a80e2bc3,4,16,15,17
79.200.199.206,a3ecf55a-6220-428c-8db9-8079d7ebd878,2016-06-29 11:25:39 UTC,8151ff61-4777-4187-b719-e750b91281c8,9,7,12,5
24.128.90.89,512d6db1-31e0-44ac-9a4d-c06429915320,2016-06-29 11:26:12 UTC,601152f5-477a-4ff3-afdb-8bf315341254,6,5,10,15
254.118.151.41,d3c0ca30-8a57-4535-9167-69e950df32ae,2016-06-29 11:29:50 UTC,7f386bb2-4bbf-4f14-b56e-3dad78f28674,4,16,16,15
50.34.94.184,3ca02581-5742-4d1f-a0ab-aeed545c1275,2016-06-29 11:32:26 UTC,98279a79-c822-45b4-8429-45ce97a336e5,7,16,14,8
77.172.69.189,66592c05-2365-4724-b823-e84c3cff3213,2016-06-29 11:37:36 UTC,a944a262-6fdb-4f7f-a510-d123ed9618e6,7,17,15,2
251.30.9.146,70c5473c-adcc-422d-8724-dc6b53c68c5a,2016-06-29 11:38:51 UTC,26ea4cf2-ed09-43d4-a8e6-e3ff1f8e5893,2,16,3,16
241.205.83.197,e0669fc1-d623-45e0-b816-191d9da79985,2016-06-29 11:43:26 UTC,8105e514-c0d5-40ba-8c7a-90bf998ba9e4,4,16,14,15
37.33.8.205,a1a0c559-bd0e-4e28-bfc7-6195a3a2b220,2016-06-29 11:50:24 UTC,1efced85-b0e3-464b-ac63-472d35909c05,5,13,8,3
208.205.203.252,b16626c1-7af2-4e88-a5f9-4f2bf2971c2b,2016-06-29 11:52:40 UTC,2536e29e-3570-4d53-be7c-b9d059c632a7,8,13,14,12
75.162.134.19,46918f47-3785-4013-93bb-8054346346c1,2016-06-29 11:55:31 UTC,94f93cba-de8c-4fb6-a03c-d52c10f81247,5,10,13,15
224.132.246.252,5b552447-ee78-4c84-97d6-6078a9351b8b,2016-06-29 11:56:39 UTC,8151ff61-4777-4187-b719-e750b91281c8,7,7,15,4
181.249.184.32,13162eaf-cf91-4e40-a8e4-3c7a3598c090,2016-06-29 11:57:24 UTC,c5a5edbb-338d-449a-99cb-1baeba48abb2,8,18,8,16
95.26.238.196,0a7b0e4f-8b43-4917-aeb5-1a2220307532,2016-06-29 11:57:26 UTC,fa7b1137-1e85-4d26-aa9d-8da7a812cad6,6,14,13,8
93.12.96.248,63692772-093d-43a4-a8d2-ca1f75394702,2016-06-29 11:58:12 UTC,185ec7fa-2efc-424e-835f-de882857f55e,7,7,14,16
140.214.11.29,4cb4360f-7947-4c97-a4cd-9544bbd17eb5,2016-06-29 12:00:39 UTC,b3be9c1c-5712-420d-a359-e9ef0e93c9c5,5,2,14,9
231.84.115.251,ea2211c8-f688-4579-b66e-00875cde49bd,2016-06-29 12:01:07 UTC,26ea4cf2-ed09-43d4-a8e6-e3ff1f8e5893,8,14,17,16
36.159.98.210,3a3db4ad-afed-435e-9ce1-c7561e5a9d1e,2016-06-29 12:02:48 UTC,6c7444d3-9bca-46d7-a8c6-96939981ae01,2,10,11,12
180.174.110.151,08f59cf0-0933-4f0c-8360-dca466fa1fe4,2016-06-29 12:03:40 UTC,8105e514-c0d5-40ba-8c7a-90bf998ba9e4,6,14,15,3
120.219.235.4,3d7b0a03-1dc6-406b-8e3f-3216941f7314,2016-06-29 12:03:48 UTC,a5adb83b-0380-4618-aef6-7179e39eff26,3,12,15,8
145.157.137.136,7acbeb5f-ce5f-4805-b24b-6ba979dbd383,2016-06-29 12:06:56 UTC,2536e29e-3570-4d53-be7c-b9d059c632a7,2,2,16,15
30.23.170.207,b7b3cc60-eeb6-4020-9597-88cb9000391d,2016-06-29 12:07:05 UTC,60b84364-645b-444c-90ed-879d893f7920,7,7,11,4
93.12.96.248,63692772-093d-43a4-a8d2-ca1f75394702,2016-06-29 12:09:52 UTC,7f386bb2-4bbf-4f14-b56e-3dad78f28674,5,19,15,13
178.68.87.10,710cfc78-cbf2-4f22-814b-5d32c07edb21,2016-06-29 12:10:24 UTC,0d5157f7-8012-4455-b66f-4f81d14092b3,9,7,14,16
163.96.74.120,72b3074e-88e8-4dd1-9084-3d2bf04a3e90,2016-06-29 12:12:11 UTC,0342f6df-6e8c-48c3-8390-667eb678638b,6,9,10,7
86.101.113.23,1c4f25e0-9f6b-4b4e-baf5-1a8038022020,2016-06-29 12:13:12 UTC,586b3947-c63c-4054-a437-d3f8a6836bcf,5,12,6,11
218.154.173.102,d266c61c-67d0-4639-92d8-762a4ef575d0,2016-06-29 12:14:47 UTC,92aa1c5c-98ab-49f8-a427-4c0bc49d6872,8,6,11,18
138.72.13.187,089f4e70-10c5-4de2-9d2b-1c66246e8820,2016-06-29 12:15:13 UTC,caaca31e-bee2-4ed3-8e72-5dab24079744,4,7,16,12
176.162.245.175,a2f5e24d-c8a1-4bec-82fc-788ec6a5c913,2016-06-29 12:15:28 UTC,d70c87de-7837-450c-9965-17c9f366d183,8,9,17,9
231.102.234.148,1109e335-39d4-4497-8854-bf3937c5a547,2016-06-29 12:16:59 UTC,7d619a45-2b4d-4a54-9e85-6913c9545e34,6,6,9,11
108.224.4.236,b180b463-9548-4603-a226-b333328ece30,2016-06-29 12:18:35 UTC,4a949998-0e79-4ec1-9894-11360712fc45,8,13,5,15
61.253.251.21,c35cfb21-b742-4031-8fc9-6d11acd1e544,2016-06-29 12:19:39 UTC,601152f5-477a-4ff3-afdb-8bf315341254,2,10,5,10
146.161.147.185,ccc56e05-5997-499b-b77e-0e4fbf55644f,2016-06-29 12:21:15 UTC,60b84364-645b-444c-90ed-879d893f7920,6,12,3,11
142.249.16.121,0762ced5-ced8-4fe6-98a3-d08297080a0a,2016-06-29 12:22:44 UTC,caaca31e-bee2-4ed3-8e72-5dab24079744,7,13,16,2
35.98.203.198,4e51ec8d-d395-47b5-b5da-986e1d43bf26,2016-06-29 12:28:16 UTC,b8cf6fd8-06e2-4e5b-8ed6-6efc8e0ecda3,9,14,7,14
